STATE/ACTION,"{'place': 'PreContext', 'substring': ''}","{'place': 'PreContext', 'substring': '"">'}","{'place': 'PreContext', 'substring': '</textarea>'}","{'place': 'PreContext', 'substring': '-->'}","{'place': 'PreContext', 'substring': '""'}","{'place': 'PreContext', 'substring': ""'""}","{'place': 'PreContext', 'substring': ""';""}","{'place': 'PreContext', 'substring': '"";'}","{'place': 'PreContext', 'substring': ';'}","{'place': 'PreContext', 'substring': '*/'}","{'place': 'Context', 'substring': ''}","{'place': 'Context', 'substring': '<script>'}","{'place': 'Context', 'substring': 'javascript:'}","{'place': 'Context', 'substring': 'onerror='}","{'place': 'ExploitCode', 'substring': ''}","{'place': 'ExploitCode', 'substring': 'alert(1);'}","{'place': 'PreExploit', 'substring': ''}","{'place': 'PreExploit', 'substring': '""'}","{'place': 'PreExploit', 'substring': ""'""}","{'place': 'PreExploit', 'substring': '%0A%0D'}","{'place': 'PostContext', 'substring': ''}","{'place': 'PostContext', 'substring': '</script>'}","{'place': 'PostContext', 'substring': '//'}","{'place': 'PostContext', 'substring': '/*'}"
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '//', 'PreExploit': ""'""}",-4.704190935563967457e+01,-4.126531832628447916e+01,-3.472244952611407598e+01,-4.248887426943867496e+01,-3.791154305235171051e+01,-4.031208164020558371e+01,-4.188203388345741729e+01,-4.133224329830659372e+01,-3.990166995225728641e+01,7.237438131336570279e+01,7.324686068530085947e+01,-5.925766242888783353e+01,-6.614676463926336680e+01,-6.277442617935410851e+01,-4.153244522258862048e+01,7.490597800661304007e+01,-3.541069327332544248e+01,-3.556300353784058643e+01,-4.206437808636576392e+01,7.708618944278222784e+01,-4.421065303397385549e+01,-3.972293393703457554e+01,-3.300400701531119552e+01,8.028667082213480910e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '//', 'PreExploit': '%0A%0D'}",-3.236809902038618958e+01,-3.231775429807925804e+01,-3.481014909002998081e+01,-3.629652694236886390e+01,-3.765668022221027655e+01,-3.840144366027220002e+01,-3.460971760709753653e+01,-3.598846979794433310e+01,-3.168248342134508633e+01,7.740890916200291372e+01,7.710402486973370628e+01,-6.068622519696369011e+01,-5.501961496303701438e+01,-6.228129419705216208e+01,-3.749139265206787286e+01,8.423548025552115348e+01,-5.312815331220108561e+01,-5.413264544037041048e+01,-5.548969252142777009e+01,8.091180455012825234e+01,-3.555202869025217893e+01,-3.363976737919470850e+01,-2.953696200101910563e+01,8.039653436335218828e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': ''}",-3.016497452822958536e+01,-3.100205671536184582e+01,-3.385322151397303969e+01,-2.969775204059394014e+01,-3.055387113910650854e+01,-3.986457070434092032e+01,-3.280875979512056517e+01,-3.163182317162176460e+01,-3.303068443377977559e+01,8.456228538350239887e+01,8.155200485546815514e+01,-5.766226042336307245e+01,-5.661086901303319507e+01,-6.053250503290033180e+01,-3.358856221128085195e+01,7.850558209862307990e+01,-3.303946589172254988e+01,-3.056110307350490984e+01,-3.928724142643054762e+01,8.599894097295140227e+01,-6.011886252231393968e+01,-5.926214240448932458e+01,-5.814193542182778174e+01,8.018917482907096428e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': '""'}",-2.911953317894332827e+01,-3.914503880053477047e+01,-3.417833495156268242e+01,-3.427091034548188020e+01,-3.468458767219222949e+01,-3.336108540913517118e+01,-3.586621966690326957e+01,-3.829535545204137037e+01,-3.882165314411498258e+01,8.300756340734675121e+01,7.528490511043369793e+01,-5.788014701863608025e+01,-5.291126712446033054e+01,-5.988661405252624093e+01,-3.183326991227307445e+01,8.213319528369845557e+01,-3.168028008250556482e+01,-3.295968406142077356e+01,-2.899498528538918407e+01,8.610218213998196291e+01,-5.877225766884129854e+01,-5.181041981446445988e+01,-5.916548858774061159e+01,7.954208749385691135e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': ""'""}",-3.709791638598933616e+01,-3.387781723394379441e+01,-3.327428693034347162e+01,-4.031546807309943858e+01,-4.284393464216898906e+01,-3.470510158389080857e+01,-4.051233019769922805e+01,-4.127324650407435058e+01,-2.945956467083598795e+01,7.203378296148245852e+01,7.507109097475645854e+01,-5.551612783455665578e+01,-7.071904548987926376e+01,-6.363835086249855522e+01,-3.659118764142480984e+01,7.832035230298269823e+01,-3.131777108226022932e+01,-2.738101310320016779e+01,-3.107385503161252416e+01,8.351283228279477555e+01,-5.642803882200097831e+01,-6.234822187401812243e+01,-5.925330393529040407e+01,7.801301933728548477e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",-3.254589816195956331e+01,-3.265442487027520002e+01,-2.824865790737097271e+01,-3.542231788634919099e+01,-3.507341168530655295e+01,-3.713948366208522600e+01,-3.436627294016000178e+01,-2.546022884895682736e+01,-3.194369511122908278e+01,8.336207222892734592e+01,8.243755182748527943e+01,-4.870350872825353861e+01,-5.572579030238729558e+01,-5.320246651255411052e+01,-3.330749851695416908e+01,7.791358467239024321e+01,-5.115962605361929860e+01,-5.313489296659583516e+01,-5.329134746102445774e+01,7.876154791464583127e+01,-5.202158213167349743e+01,-5.515235117262194819e+01,-5.288872897145261476e+01,8.055510640564787650e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': ''}",-3.454705615367426930e+01,-4.088779511763080166e+01,-3.523959289926483507e+01,-4.144272216818327337e+01,-3.805965765443814064e+01,-4.163405368816545149e+01,-3.202382836831691293e+01,-3.984273800737459936e+01,-3.280253971012488989e+01,7.181183574546662385e+01,7.719547212170532191e+01,-6.319750938807924001e+01,-6.279014147596961948e+01,-5.562758015702964087e+01,-5.515827852584344981e+01,7.748924270688992522e+01,-3.359452382478996668e+01,-4.171884548702863071e+01,-3.375650920886135253e+01,8.207294119096555107e+01,-3.160154918728638762e+01,-3.697744030500647483e+01,-3.530639398143116381e+01,7.791246584574470546e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '""'}",-3.409134678573209243e+01,-3.480753594045479105e+01,-3.692646300649105484e+01,-3.811068244227073620e+01,-3.836274618033457529e+01,-3.648731150525504319e+01,-3.552726104301726195e+01,-3.792306278621567373e+01,-4.238307750418331921e+01,7.908593661448608714e+01,7.536841493445653839e+01,-5.953391220751655055e+01,-6.356728309004629551e+01,-5.892230533115656499e+01,-5.802394612479701408e+01,7.502322794116686566e+01,-3.798262944682786468e+01,-4.212228939244626247e+01,-3.518009312114820375e+01,7.689346035757201037e+01,-4.225752008487656042e+01,-3.354665128828403198e+01,-3.731734759540220381e+01,8.114219467592904778e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': ""'""}",-3.197619235044652442e+01,-3.688420726252650184e+01,-3.806158676851242006e+01,-3.034377284558453169e+01,-3.728607861834493065e+01,-3.361327892985364230e+01,-3.582016823440701359e+01,-3.853833454169734551e+01,-3.388373430238296180e+01,9.115791042377217934e+01,8.071581695068189788e+01,-5.659916935929320658e+01,-5.713842720788056084e+01,-5.853156990819094574e+01,-5.773701125923258815e+01,8.040216367093867689e+01,-3.195116057813050858e+01,-3.863294452648711541e+01,-3.180606210172961923e+01,8.352914707763007129e+01,-3.216627798476074673e+01,-3.588472485112053789e+01,-4.527074074906255419e+01,7.670558568626083229e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '%0A%0D'}",-3.644808173999783918e+01,-3.996421638702887691e+01,-4.193741713924510606e+01,-3.618606552991296610e+01,-3.545771586449192370e+01,-3.601087483854917082e+01,-4.434808560201957306e+01,-3.384558421943430062e+01,-3.377503433375433417e+01,7.781426400940769383e+01,8.161992872488225714e+01,-5.707556933303555979e+01,-5.891932906428512240e+01,-5.536697585615522144e+01,-5.539480387346812762e+01,7.675066338315826897e+01,-5.398067302064674067e+01,-6.343052056202464684e+01,-5.406095074098063691e+01,8.433115680348649335e+01,-3.520765389150600555e+01,-3.691730485844720988e+01,-3.546378462530974218e+01,8.213872073061422441e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ''}",-3.524340185271773862e+01,-3.866504353519853510e+01,-3.974354728262765946e+01,-4.056120486084507348e+01,-4.398274100988279400e+01,-3.873430059859175856e+01,-3.531923561368058984e+01,-3.313221285837227725e+01,-3.277101127481135734e+01,8.786322961741539928e+01,6.982987606386826940e+01,-5.541043276815148744e+01,-6.213834429976218132e+01,-6.049631801623369398e+01,-6.079535636666934550e+01,7.239642929920124459e+01,-3.695219382449346313e+01,-3.868241322488529477e+01,-3.631543501842124044e+01,8.270462027775471370e+01,-3.458448102903713561e+01,-3.672583323841614344e+01,-3.548989144963036324e+01,6.785507704761694470e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '""'}",-3.721465456148905560e+01,-2.813086391824425192e+01,-4.113265800832937202e+01,-3.826050519472174472e+01,-3.967852397077503923e+01,-3.854345139420580324e+01,-3.738573928324424855e+01,-3.130535696095228815e+01,-3.540198945358520177e+01,8.520579498334724633e+01,7.799054806349563762e+01,-5.964019327366908385e+01,-5.952727479475478134e+01,-6.474583146218827778e+01,-5.787179504079519887e+01,7.770990972871706504e+01,-4.318870843326888576e+01,-3.578105114467192749e+01,-3.738159979696737878e+01,8.206180081058352016e+01,-4.197891807190634950e+01,-3.777283542559742102e+01,-3.339469244839545325e+01,8.108514711080600534e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ""'""}",-3.879202165319137663e+01,-3.867984107417616713e+01,-3.430160200560600714e+01,-3.684260035476314954e+01,-4.422158464901812636e+01,-3.749249783393968727e+01,-3.675529734336374332e+01,-3.382010320538478254e+01,-3.426039970980443172e+01,7.680194341699653648e+01,7.569512052855007767e+01,-6.213776228523016698e+01,-5.823236356665078262e+01,-5.988781776588500350e+01,-6.017302581852707988e+01,7.285419528790566801e+01,-3.338155252155794273e+01,-4.056420612190329678e+01,-3.788297205804970247e+01,7.958488264498443243e+01,-3.298407476308180009e+01,-3.530108585547856137e+01,-4.022314811156610403e+01,8.228448475402625206e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '%0A%0D'}",-2.798992180015645559e+01,-3.360368291022914633e+01,-2.746061195346463180e+01,-3.490288869919048409e+01,-3.578024778259878502e+01,-3.662542399381137415e+01,-3.169733699544574179e+01,-2.987305688752571342e+01,-3.735263346175992893e+01,8.910169494711465177e+01,7.812083116390424209e+01,-5.284529585472805024e+01,-5.297470357122757179e+01,-5.275961209181576095e+01,-5.220921939855035276e+01,7.331914256153537224e+01,-5.298713344040596240e+01,-5.276070444180583507e+01,-5.442349473018645512e+01,8.484349979135714648e+01,-3.606961943802032522e+01,-3.439813685412688216e+01,-3.519189189811508811e+01,7.477688684364720473e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ''}",-3.776597918277524002e+01,-3.356450466853587500e+01,-3.423568919563047075e+01,-3.846859161442029773e+01,-3.557931126625040008e+01,-3.871237373267491222e+01,-3.384287404087738338e+01,-3.303256975040917354e+01,-3.820008665222472644e+01,8.112494734162761745e+01,7.399550296234002644e+01,-6.001301811041761169e+01,-5.813842213218790533e+01,-5.987490270325468344e+01,-5.167142366812974785e+01,6.960655567335422234e+01,-3.541629487230978413e+01,-3.500141763807114614e+01,-3.973156098992243557e+01,8.081032873004650696e+01,-3.302503156289369457e+01,-3.509414178467760337e+01,-3.879659303590637620e+01,7.911046823687671292e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '""'}",-4.022335706037181779e+01,-3.387005920587774455e+01,-4.192156476086232431e+01,-3.953478939935596514e+01,-3.700198383993077300e+01,-3.757344973811837718e+01,-3.746893590021194598e+01,-3.842231286664681988e+01,-4.005739484685140894e+01,7.465157202567507966e+01,7.541635474504604986e+01,-5.479346338618813661e+01,-6.668493497505038192e+01,-5.692436491872176418e+01,-5.666702065339805472e+01,6.944351135521395690e+01,-3.025817422354792896e+01,-3.515247142110161604e+01,-3.781516847668125791e+01,8.210759302084082378e+01,-3.866892878876480921e+01,-3.664556184006639938e+01,-3.604882234359410376e+01,7.912821806174066808e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ""'""}",-3.729904212467211977e+01,-3.724419232651106881e+01,-3.822951682296330489e+01,-3.515777354791867992e+01,-3.737802911230225078e+01,-2.919181555645251080e+01,-3.566576680954194245e+01,-3.432929596406651029e+01,-3.995965637966190798e+01,8.282697817983738275e+01,7.841746461287347358e+01,-6.093461443082462381e+01,-6.300557366532100900e+01,-6.208585338885067273e+01,-6.208347419377628285e+01,7.657403578053468607e+01,-3.448857821921392031e+01,-3.227393589451181555e+01,-3.573007408408368235e+01,7.962267496533293354e+01,-3.144244772052729431e+01,-4.258370935273302393e+01,-4.210677158145556120e+01,7.804279465744137667e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '%0A%0D'}",-3.561074724934506719e+01,-3.001927176263947672e+01,-3.507636984203560360e+01,-3.217793447030734910e+01,-3.311160520174210120e+01,-3.680477767811987633e+01,-3.262278872002604402e+01,-3.083580094437413521e+01,-3.714031426850531403e+01,8.528054459014035160e+01,8.018592187623853818e+01,-5.236164704844651396e+01,-5.823853040251059099e+01,-5.516378763714159561e+01,-5.502018821383514791e+01,7.889026983434143858e+01,-5.552969904614367636e+01,-5.425883830940807684e+01,-5.982080500101452714e+01,8.085471193711262572e+01,-3.535048436776003200e+01,-3.111515587665482485e+01,-3.276918088251414929e+01,7.865699203093430469e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ''}",-4.358005745928374353e+01,-3.989659109664083303e+01,-4.157657313216271433e+01,-3.621020797829662285e+01,-3.957147667966075488e+01,-4.149633117060459142e+01,-3.929573146853335430e+01,-3.436380768942599673e+01,-4.156269792696224386e+01,8.633570836150980199e+01,7.350997396948223184e+01,-5.630286624339397861e+01,-5.805837869676506102e+01,-5.888315233422502359e+01,-4.753542869045761421e+01,7.465187387577952904e+01,-3.625197742116608879e+01,-2.987221630058901312e+01,-3.326837627943569231e+01,7.996047370201223714e+01,-5.061573153207262976e+01,-5.627701316295347311e+01,-5.587301079239386326e+01,7.644275947936418447e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '""'}",-3.531414639478955309e+01,-3.337445375405367542e+01,-3.431102251826085592e+01,-3.100687949164553459e+01,-2.962993052031151464e+01,-4.255631440085259953e+01,-2.923103243563749132e+01,-3.545292759743168176e+01,-3.638437977875711482e+01,8.437967752185595316e+01,8.323979904896117432e+01,-6.031776033196258879e+01,-5.225371407505213739e+01,-5.387047938905735123e+01,-4.814391361575849260e+01,8.135597602233872294e+01,-3.739323153295879365e+01,-3.151938695936424750e+01,-3.317610828206407803e+01,7.668962679659436787e+01,-5.581293455624138033e+01,-5.788065214377728296e+01,-5.371787803514522608e+01,8.190987274740187729e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ""'""}",-3.613841949200399029e+01,-3.632025439206859829e+01,-3.496448138072082656e+01,-3.182358242224455225e+01,-3.574289264092571017e+01,-3.478574984706848738e+01,-3.268829475322186084e+01,-3.454892517074067371e+01,-2.785039766307361475e+01,8.313051519334416639e+01,7.534707663401526645e+01,-6.237695333554385968e+01,-5.552425768489521118e+01,-6.004626106374460903e+01,-5.906069039688676980e+01,8.045344804405814898e+01,-3.928240531423698911e+01,-3.482699547673064444e+01,-3.770638622922970740e+01,8.430973658198661269e+01,-5.559230292304601306e+01,-5.729430605131963716e+01,-5.693121454990482988e+01,8.134030130525935931e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",-3.930920700289537706e+01,-3.919397301075359508e+01,-3.955769869520164406e+01,-3.988911659589031444e+01,-3.520325618180284266e+01,-4.778777803987487260e+01,-4.444442429389990679e+01,-3.513473161574048476e+01,-3.432821083800150319e+01,2.099967506409773321e+01,8.021254586271790288e+01,-5.262046622434322529e+01,-5.776001874977942663e+01,-5.406421295742147493e+01,-5.333582061144403497e+01,8.069742228623148605e+01,-5.557727052270931267e+01,-5.449805053685919631e+01,-5.713070851058041910e+01,8.050597377035518321e+01,-6.070200317478258256e+01,-5.275539947316359957e+01,-5.372745470774622589e+01,8.081892440349642470e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ''}",-4.418166362268763692e+01,-3.797775232461611239e+01,-4.433756220821830851e+01,-4.033274037978971904e+01,-4.907377831329010576e+01,-4.988239649344561855e+01,-4.295591053480655575e+01,-4.597388542543001222e+01,-4.257209351234706673e+01,7.297289769180453334e+01,6.437599271145653290e+01,-4.525651574192936266e+01,-4.448828717283804934e+01,-4.199562621729418055e+01,-4.144097804581840450e+01,7.137781243501267170e+01,-4.706661641050403944e+01,-4.895257000260878755e+01,-4.467203945923471053e+01,6.847617503783972381e+01,-4.724885003745842482e+01,-3.993997135953430444e+01,-4.475605184558228444e+01,7.227986338860335991e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': '""'}",-4.810690349802171539e+01,-4.446033286389653938e+01,-4.295828090198919824e+01,-4.684796930594478681e+01,-4.860508973956962819e+01,-4.570889045476246793e+01,-4.525515190357595685e+01,-5.370493100350815041e+01,-4.423603586404617971e+01,6.568376796746345292e+01,7.017993047610349322e+01,-4.650818409499735395e+01,-4.103407990736935318e+01,-4.584572547587882951e+01,-4.868782272269215383e+01,6.817620888079278529e+01,-4.335263904490317088e+01,-4.935871340427947729e+01,-4.528631893907117956e+01,6.704536889433423141e+01,-4.494716854755095881e+01,-4.227859208951156234e+01,-4.516918568768289077e+01,6.883719802614042749e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ""'""}",-4.710533779991830983e+01,-4.477803027140387115e+01,-4.788922067578576502e+01,-4.251868387428221752e+01,-4.087287640246238851e+01,-4.665177750985392890e+01,-4.727758274983391118e+01,-4.643424947946281378e+01,-4.010160958693808908e+01,7.515751624386237495e+01,6.848464634925898054e+01,-4.283832066318097986e+01,-4.324025797338025967e+01,-4.782522842100269855e+01,-4.336255947871798355e+01,7.114839487881630475e+01,-4.495836539689254607e+01,-4.653659408638955597e+01,-4.688938817945606274e+01,7.388136124346928568e+01,-4.518625027037405317e+01,-4.408641253226460321e+01,-4.423186776134171083e+01,6.806718079308151914e+01
