STATE/ACTION,"{'place': 'PreContext', 'substring': ''}","{'place': 'PreContext', 'substring': '"">'}","{'place': 'PreContext', 'substring': '</textarea>'}","{'place': 'PreContext', 'substring': '-->'}","{'place': 'PreContext', 'substring': '""'}","{'place': 'PreContext', 'substring': ""'""}","{'place': 'PreContext', 'substring': ""';""}","{'place': 'PreContext', 'substring': '"";'}","{'place': 'PreContext', 'substring': ';'}","{'place': 'PreContext', 'substring': '*/'}","{'place': 'Context', 'substring': ''}","{'place': 'Context', 'substring': '<script>'}","{'place': 'Context', 'substring': 'javascript:'}","{'place': 'Context', 'substring': 'onerror='}","{'place': 'ExploitCode', 'substring': ''}","{'place': 'ExploitCode', 'substring': 'alert(1);'}","{'place': 'PreExploit', 'substring': ''}","{'place': 'PreExploit', 'substring': '""'}","{'place': 'PreExploit', 'substring': ""'""}","{'place': 'PreExploit', 'substring': '%0A%0D'}","{'place': 'PostContext', 'substring': ''}","{'place': 'PostContext', 'substring': '</script>'}","{'place': 'PostContext', 'substring': '//'}","{'place': 'PostContext', 'substring': '/*'}"
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '//', 'PreExploit': ""'""}",7.336111689315157491e+01,-6.420559279645446793e+01,-6.253849890015891333e+01,-6.638631134629399355e+01,-6.906556945865128228e+01,-6.174192378735586573e+01,-6.156639518304409364e+01,-6.298705205995129575e+01,-6.551517969942986497e+01,-6.798495969636886116e+01,-3.706590541733219624e+01,-3.915966234244580590e+01,7.500985595361466096e+01,-4.092837935511030167e+01,-3.613145535516323292e+01,7.809008238478503472e+01,7.978345944010011692e+01,-3.560078247416912944e+01,-3.815893844129227830e+01,-3.478698754951430061e+01,8.014418627212003798e+01,-4.070730710123441298e+01,-4.313534265645805732e+01,-3.851576084634156416e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '//', 'PreExploit': '%0A%0D'}",6.810962567252838085e+01,-6.133615555672439967e+01,-5.935522141896972670e+01,-6.850405897810934164e+01,-6.154600362283658654e+01,-6.208222535690270405e+01,-6.969982399572022302e+01,-6.697386223922173087e+01,-6.375280658618211049e+01,-6.447330593531746956e+01,-4.243987105797361892e+01,-3.505184375505581329e+01,8.747450987639740561e+01,-3.390530163046614121e+01,-3.396313223774931345e+01,7.531603567200144767e+01,7.391650442052446124e+01,-3.941986718717313920e+01,-4.134870693642699990e+01,-3.162729379356347792e+01,6.965706383148256009e+01,-4.144501303791522417e+01,-3.797504923891458617e+01,-3.533371645826521501e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': ''}",7.770714730570155382e+01,-5.836929679277574934e+01,-6.089487927552669078e+01,-6.233635853531855275e+01,-6.418186938463907154e+01,-5.927156063084682103e+01,-5.754839509756686766e+01,-6.323989063665351296e+01,-5.958266003058810156e+01,-6.095614494939029271e+01,-3.665549450128829534e+01,-4.111099116212660221e+01,7.971466080984880875e+01,-3.930570091460478466e+01,-3.880976705301335272e+01,8.095945447142977969e+01,8.231210509822348342e+01,-6.621142798717559685e+01,-5.835338425029216580e+01,-5.979964634711492977e+01,8.267280483421679094e+01,-4.045178558286507808e+01,-3.717106668445928364e+01,-3.914235514030837493e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': '""'}",6.746872051795433833e+01,-6.160248365954915784e+01,-6.429182637950201240e+01,-6.865771285338783514e+01,-7.062609513481848467e+01,-6.729034110119746970e+01,-6.635918938509372822e+01,-6.240684290459000749e+01,-6.546486070096828769e+01,-6.759510045026151204e+01,-4.642991643290915960e+01,-4.024182983780798395e+01,6.724950594423290795e+01,-4.226969027650797983e+01,-4.440025759142133666e+01,6.973837675761488697e+01,7.767518677430514629e+01,-4.227985152090282384e+01,-3.538396243926627704e+01,-3.589251338891969567e+01,6.325931462392998839e+01,-4.271835851108900783e+01,-3.458911734829036533e+01,-3.989600623632089338e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': ""'""}",7.750548974755037079e+01,-6.611433509942310138e+01,-6.610410046555763586e+01,-6.344218550518556299e+01,-6.514884218107329161e+01,-6.426126697256256648e+01,-6.524553878766749904e+01,-5.880977555053377159e+01,-6.506065211986511088e+01,-6.188214380570829576e+01,-3.818887348787264813e+01,-3.520390649052653487e+01,7.773610800935637144e+01,-3.504203469191811848e+01,-3.693643314712193160e+01,8.022025332802451203e+01,8.101892760769339930e+01,-4.162485083677179176e+01,-3.245518442988129948e+01,-3.486660017780462795e+01,8.193816072835967645e+01,-4.268237522603251222e+01,-3.697805000639829132e+01,-3.664130458839296978e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",7.232330243870366360e+01,-6.142996242581078548e+01,-6.428092676988673304e+01,-6.206314677408443004e+01,-6.529435060558378723e+01,-6.068189329261497278e+01,-6.500617055068808270e+01,-6.258564493799273265e+01,-6.426857142062223716e+01,-7.000672468833737128e+01,-4.838417788311845413e+01,-3.845944969094265531e+01,8.308559862378446326e+01,-3.749398317565754724e+01,-3.626546198137842225e+01,8.300918388315153607e+01,6.955369309525835320e+01,-4.230658150838239351e+01,-3.954735727714022886e+01,-3.289630737013850137e+01,8.009569088490675881e+01,-3.956494135018477465e+01,-3.392941153483738503e+01,-4.282747663772943980e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': ''}",7.444868130894795399e+01,-5.919575397376507908e+01,-5.559429915131128297e+01,-5.908695952144196184e+01,-6.212228098810200549e+01,-6.567913118887616974e+01,-5.695227521990473463e+01,-5.651206739659028955e+01,-6.024248634434611915e+01,-5.991921353282172902e+01,-3.951110822511432730e+01,-4.626755441856506224e+01,2.066340432510968839e+01,-3.402770324405877744e+01,-5.054807260193475571e+01,7.949712560301148301e+01,7.659864761559875035e+01,-5.512636031515945945e+01,-4.470948778270413015e+01,-4.908518061161937851e+01,8.425275278813090551e+01,-5.305119802518855465e+01,-5.275202303814390348e+01,-5.266764707901463538e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '""'}",7.690410784065987571e+01,-6.039087924202086555e+01,-5.892759544121271631e+01,-5.708157988727109711e+01,-6.500548812306190882e+01,-6.080935295748348324e+01,-5.482499343051406271e+01,-5.789007101010702883e+01,-5.809704395224497375e+01,-5.555495176764154763e+01,-3.652431489159899769e+01,-3.818185591747987218e+01,8.107485885593992236e+01,-3.229544839392099220e+01,-6.000827443766967662e+01,7.853761017081419027e+01,7.939609814122680120e+01,-3.558879062968740925e+01,-2.327661077742021689e+01,-2.497298045509409903e+01,7.544960587978584954e+01,-5.801562432826306548e+01,-6.323920846381200533e+01,-6.039820910426414002e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': ""'""}",8.755379412870766487e+01,-4.676758486976454066e+01,-5.031484668118436332e+01,-5.285420658864541110e+01,-5.185123482801291317e+01,-4.714805129124120242e+01,-4.941499806209638734e+01,-4.726377871323595059e+01,-4.931237535319011300e+01,-4.674064111640557684e+01,-2.176733083206842068e+01,-2.658240473430594264e+01,9.208145776499374335e+01,-2.643829695961184001e+01,-4.893967520344082800e+01,9.779089122185483518e+01,7.949382837513371669e+01,-3.246844744126716620e+01,-2.338902434661655860e+01,-2.827930005336320107e+01,9.121721383918600168e+01,-5.482480961617332582e+01,-5.640622461923745590e+01,-5.108250717349014280e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '%0A%0D'}",9.433570870413751663e+01,-5.170110553569966072e+01,-5.591530491700535066e+01,-4.671768503586333310e+01,-5.019225753847045723e+01,-4.496809464756528030e+01,-5.212179002222963931e+01,-4.911938252739192023e+01,-4.680087198641673041e+01,-5.462951067764466728e+01,-2.202553657871611748e+01,-2.887761200660407113e+01,9.763361721790889192e+01,-3.036262627535861824e+01,-4.959617431299748347e+01,8.803576728529975526e+01,7.188241940550699383e+01,-3.620218084958759164e+01,-2.440799865962356918e+01,-2.482216953399170478e+01,9.360593831026554312e+01,-4.968423562504552393e+01,-5.219412403300206904e+01,-5.592420184422237384e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ''}",8.190303741860522280e+01,-5.499935498182173887e+01,-5.526708067099504973e+01,-5.546525913977063738e+01,-5.998181887595996642e+01,-5.636613775307262131e+01,-5.666108351759733353e+01,-5.820262069507960945e+01,-6.102023414860735784e+01,-6.016562628170565574e+01,-3.879122452100249063e+01,-3.520735523860100358e+01,8.318489223261801158e+01,-2.973185926610508645e+01,-5.612022859732221747e+01,7.362666599335614137e+01,8.135550515824509432e+01,-5.514466697277946139e+01,-5.402526902033083189e+01,-5.023195932545159792e+01,7.369263399625180000e+01,-4.119968074696272708e+01,-3.604850538824303641e+01,-3.329433205080655966e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '""'}",6.849986284067675513e+01,-6.576940074201831976e+01,-6.563288578897302727e+01,-6.134838125481537219e+01,-6.011861359000439364e+01,-5.808163387497302921e+01,-5.939247103297893915e+01,-6.083598922665647279e+01,-6.086420257614877727e+01,-5.748741300814150890e+01,-4.144255852363495052e+01,-4.286188777716300535e+01,7.198484229518246025e+01,-3.813915444875205907e+01,-6.194367347431438731e+01,7.054739525590710514e+01,8.024794356007527085e+01,-4.320233468484523343e+01,-3.363499989171857862e+01,-3.099837655548170545e+01,7.603551343853602873e+01,-4.258698662011715896e+01,-3.821227495047632061e+01,-3.886256574245058459e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ""'""}",8.214557229173027508e+01,-5.914940161799753326e+01,-5.627061657274910544e+01,-5.049032753305377952e+01,-5.391111588220655193e+01,-5.477371175076412158e+01,-5.834645399710608160e+01,-5.818600495302388254e+01,-5.282544912686910976e+01,-6.201230555210533169e+01,-3.347066235042193227e+01,-2.839750934094794488e+01,7.941740154578299382e+01,-3.422257991143491296e+01,-5.821872152458370664e+01,7.716518170325205972e+01,7.770776543798861269e+01,-3.619738629184728751e+01,-3.236644897556476508e+01,-3.444580388104728286e+01,8.942962518855509302e+01,-3.257102447825502622e+01,-3.573722318982164836e+01,-2.999762813488410984e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '%0A%0D'}",7.960543699963805864e+01,-6.312877147182246063e+01,-5.906342566937327376e+01,-5.416187747884382020e+01,-6.026377004542841576e+01,-6.210415851396132325e+01,-5.441740097961787370e+01,-5.361205233634646561e+01,-5.516703013800734823e+01,-5.838876216630341531e+01,-3.464289160504979037e+01,-2.892339979505387859e+01,9.227856220150506772e+01,-3.332655040296347693e+01,-6.039920664504891334e+01,7.478886158322978872e+01,7.578744179535897274e+01,-4.013528797049094266e+01,-3.279121970059410529e+01,-2.827766206838186136e+01,8.896197689671916464e+01,-3.557037615443473300e+01,-3.595131086057432412e+01,-3.572628095923807479e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ''}",7.568042632315624019e+01,-5.519155847232126177e+01,-5.491376946161936701e+01,-5.970304979576712157e+01,-6.141916406739998990e+01,-5.644212297960809366e+01,-5.951246184213788126e+01,-5.999826247165962911e+01,-6.091681144461522024e+01,-5.227149555081566490e+01,-3.609999407307087438e+01,-4.065463542507137618e+01,7.839314653897041296e+01,-3.090921172423632868e+01,-5.182217258188011755e+01,8.140006253116216328e+01,7.947263003059269693e+01,-5.920574120094173054e+01,-5.717843961972887001e+01,-5.296415127590451988e+01,8.283959316452096289e+01,-3.720745424753335584e+01,-3.895163420178784719e+01,-3.064241563635383869e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '""'}",7.189724751701528760e+01,-6.321745341286216302e+01,-6.636566043096443934e+01,-6.237341604173997212e+01,-5.906585792014362113e+01,-6.050689525875737473e+01,-6.137025583842439858e+01,-6.046667430968358303e+01,-6.580248925764311707e+01,-5.960234968213461570e+01,-4.211653265216593667e+01,-3.743312596667016123e+01,7.414750170038388433e+01,-3.875834501749226035e+01,-5.623412859816257026e+01,7.130420392168578303e+01,7.360630262497151932e+01,-3.828645846784574047e+01,-4.422095303473339811e+01,-3.584379955404832430e+01,7.728661347940730764e+01,-4.179451848897173249e+01,-4.426954261136722835e+01,-4.268044638334647090e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ""'""}",7.555340176168770938e+01,-6.361809760490650234e+01,-5.884004965877702631e+01,-5.499567951930413301e+01,-5.931066427297178478e+01,-5.513000676854849047e+01,-5.624482904417260443e+01,-6.077301048452141430e+01,-6.338562318003962304e+01,-5.958942928038195674e+01,-3.737886799961086126e+01,-3.296792740702796465e+01,8.251046776098533542e+01,-3.617727250372567482e+01,-5.594702721847090032e+01,7.775933119746044042e+01,7.499154949253062341e+01,-4.194798063157443835e+01,-3.710728067825918686e+01,-3.179979272954268055e+01,8.432399957477784369e+01,-3.203166859293930457e+01,-3.457032778592658673e+01,-3.117930678820528811e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '%0A%0D'}",7.570280300291470610e+01,-5.991441624275923772e+01,-6.194092015863136425e+01,-5.656287995837349314e+01,-5.990664605164178624e+01,-6.120000767368161121e+01,-6.412015631202034172e+01,-5.858907321497005682e+01,-6.200178056688610440e+01,-6.035069537941259199e+01,-3.470340552469050266e+01,-3.075897034360321669e+01,8.875592609679665657e+01,-2.886326981055080765e+01,-5.666594812878968668e+01,7.401598443384395409e+01,7.248081133265147002e+01,-4.064703416446540984e+01,-4.078392044245673276e+01,-4.105319977262017517e+01,8.898776929909749356e+01,-3.090785482655588012e+01,-3.668326663438973156e+01,-3.052646098982947009e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ''}",8.178331914695182547e+01,-5.373179003109756735e+01,-5.824511368300944270e+01,-6.011898245657004480e+01,-5.758722507216911168e+01,-5.634719365735536201e+01,-5.735545941229784717e+01,-5.194635187350463923e+01,-5.472185788644216586e+01,-6.468290403659169385e+01,-3.460317438496905851e+01,-3.757560910144495381e+01,7.655648445593624274e+01,-3.015498516508723981e+01,-5.709295383659583223e+01,8.072060514504016737e+01,8.509513695597799199e+01,-6.183115793983481012e+01,-4.709951202672469606e+01,-5.118218758811479319e+01,7.616246319560602274e+01,-3.343188878304729172e+01,-3.990825926108772137e+01,-3.279459103586119539e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '""'}",6.829320222502508386e+01,-5.878982351635740855e+01,-5.821883801169405359e+01,-6.409254685585038658e+01,-5.806652063859037582e+01,-6.641878010049870795e+01,-5.998887863548198141e+01,-6.191505125848637903e+01,-7.053064602534790595e+01,-6.036230851155106336e+01,-4.772457904475299983e+01,-3.999575299737008294e+01,7.093369410832278277e+01,-3.592676646189816836e+01,-5.926935476806248460e+01,7.260085158091351332e+01,8.247359076308734416e+01,-3.710104430408506460e+01,-3.510054880293078128e+01,-2.776492913083535896e+01,8.014692976755922871e+01,-4.520899205413481781e+01,-4.057609106146433930e+01,-3.869850832130691032e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ""'""}",8.612479581531097494e+01,-6.028015456647918313e+01,-5.724445967706174088e+01,-5.875259275838929796e+01,-5.840054675424416075e+01,-6.047301739406523780e+01,-6.069653978524786453e+01,-5.700894303759331194e+01,-5.505234517253575177e+01,-5.791793940632845761e+01,-2.960607530815090982e+01,-3.731440913330520459e+01,8.189487123555394987e+01,-3.145856402340153579e+01,-5.518568228539137976e+01,7.312564387359616092e+01,8.058145887126802620e+01,-3.401281477183685098e+01,-3.370573032314347017e+01,-3.167889713292614573e+01,9.205988286169655055e+01,-2.992920978247283159e+01,-3.464466972269129030e+01,-3.338921002323778708e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",7.716473036922512563e+01,-6.691471467384394600e+01,-5.983667833612810938e+01,-5.720211598495379235e+01,-5.963362669907989755e+01,-5.489306101108605418e+01,-5.530512640141355973e+01,-5.902429496718711732e+01,-6.118381244531809671e+01,-6.120641132918920135e+01,-3.361454797310361187e+01,-3.831954172738168296e+01,9.259985183807779663e+01,-3.400246085763002668e+01,-5.841002262489449492e+01,7.725471228565315585e+01,8.632873401395752921e+01,-3.778596964612254538e+01,-2.701869982539766113e+01,-3.110310725928703590e+01,8.735428627512530397e+01,-2.712942131078260033e+01,-2.734058626594574548e+01,-3.318843461760548763e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ''}",7.560447040406067742e+01,-6.361099796394873351e+01,-6.367556725774765880e+01,-5.671888830770662082e+01,-5.678793063771151139e+01,-5.820922091658470521e+01,-5.636268726380085781e+01,-5.811370416312155385e+01,-5.639934143239398168e+01,-5.886551787370254374e+01,-3.326747221376965058e+01,-3.637208354429179025e+01,7.475628328521132460e+01,-3.648462495594943533e+01,-3.713260643971298691e+01,7.607719976465587308e+01,7.888497476005207432e+01,-5.488007284120744345e+01,-5.546973375913864146e+01,-5.283317534382871372e+01,8.014600876689063114e+01,-5.202397943478515430e+01,-5.503617246947471386e+01,-5.289684396027548274e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': '""'}",7.371335876218371652e+01,-6.111380410688345677e+01,-5.477099242606177398e+01,-6.116146147726401949e+01,-5.922434571633841216e+01,-6.360965134046486469e+01,-6.428072042402315844e+01,-6.009894135267660431e+01,-6.002801321429755177e+01,-6.448328848047040651e+01,-4.049174208788378593e+01,-3.621386401041992542e+01,8.278695032537733312e+01,-3.977311516676922309e+01,-3.373344544507497034e+01,7.547908535867804858e+01,7.624187372756028935e+01,-3.450511784508344704e+01,-3.319230033537560587e+01,-3.041751510258806235e+01,7.452898175935946767e+01,-5.944487444976668655e+01,-6.191757393172305513e+01,-5.760921066620084474e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ""'""}",7.643850606207406884e+01,-5.436510427107833721e+01,-5.735809484793590229e+01,-5.872700079445120735e+01,-6.041631911461608695e+01,-5.723798821351446975e+01,-6.011253338200303631e+01,-5.454626193268055090e+01,-5.699978253015509466e+01,-6.214069869577887317e+01,-2.786704301759381153e+01,-3.468453518196823637e+01,8.355457027051991759e+01,-3.475373310243212188e+01,-3.463806868187553789e+01,8.486834502230217936e+01,7.776282025098821293e+01,-3.782014716095753926e+01,-3.208739226965462876e+01,-3.601052179091947636e+01,8.143855263268083888e+01,-6.163061374193966913e+01,-5.913046788113685182e+01,-5.713357136192673380e+01
