STATE/ACTION,"{'place': 'PreContext', 'substring': ''}","{'place': 'PreContext', 'substring': '"">'}","{'place': 'PreContext', 'substring': '</textarea>'}","{'place': 'PreContext', 'substring': '-->'}","{'place': 'PreContext', 'substring': '""'}","{'place': 'PreContext', 'substring': ""'""}","{'place': 'PreContext', 'substring': ""';""}","{'place': 'PreContext', 'substring': '"";'}","{'place': 'PreContext', 'substring': ';'}","{'place': 'PreContext', 'substring': '*/'}","{'place': 'Context', 'substring': ''}","{'place': 'Context', 'substring': '<script>'}","{'place': 'Context', 'substring': 'javascript:'}","{'place': 'Context', 'substring': 'onerror='}","{'place': 'ExploitCode', 'substring': ''}","{'place': 'ExploitCode', 'substring': 'alert(1);'}","{'place': 'PreExploit', 'substring': ''}","{'place': 'PreExploit', 'substring': '""'}","{'place': 'PreExploit', 'substring': ""'""}","{'place': 'PreExploit', 'substring': '%0A%0D'}","{'place': 'PostContext', 'substring': ''}","{'place': 'PostContext', 'substring': '</script>'}","{'place': 'PostContext', 'substring': '//'}","{'place': 'PostContext', 'substring': '/*'}"
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '%0A%0D'}",1.049000000000000155e+00,0.000000000000000000e+00,-5.847211882103744429e+00,0.000000000000000000e+00,-4.939014497165910456e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.611718772571825387e+00,-5.132044423324243709e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.520735436294930132e+00,-3.287917949353117653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.460741192484231732e+00,-3.419833770727943811e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.018771867574607803e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ''}",7.824482203834671168e+01,-5.330410910018652970e+01,-5.709679049054388855e+01,-6.199055191871327963e+01,-5.760617320120835672e+01,-6.052128997271718447e+01,-5.878317488127800772e+01,-5.936808639003736943e+01,-5.832941970452661451e+01,-6.115428600543791049e+01,7.978755887047620377e+01,-5.291297190785127214e+01,-6.247758611959097408e+01,-5.472028561769234045e+01,-5.985640275407752853e+01,7.687334969633624837e+01,-3.388441338638334344e+01,-3.417495113687027697e+01,-4.085278175249145249e+01,7.559577546739289744e+01,7.965747220829196351e+01,-3.720966102963114253e+01,-3.233668138109884183e+01,-3.259788162488082719e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '""'}",7.911078446560924249e+01,-5.539505300868345472e+01,-5.995451526189778235e+01,-5.982847488916816303e+01,-5.730256517300552588e+01,-5.899277591008759458e+01,-5.786511320651927548e+01,-5.777986028810575903e+01,-6.083399967985626944e+01,-5.705047991491932891e+01,7.193535311445273805e+01,-5.605008366498473293e+01,-6.205411676172524693e+01,-5.774749530137381015e+01,-6.219434242107385558e+01,8.107302013879272806e+01,-3.668208010771667205e+01,-3.691433189514439306e+01,-4.027821553260917398e+01,7.543355042273047673e+01,8.703314533583031221e+01,-3.111175339993266320e+01,-3.578634462771162106e+01,-3.128681728783371696e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ""'""}",7.431305582423881617e+01,-6.200348640435915826e+01,-5.236050354020895981e+01,-6.195158766069232570e+01,-5.641112022470916543e+01,-5.479799732338157270e+01,-5.152587382862645171e+01,-5.531940120181782561e+01,-5.958075514045464161e+01,-5.879388621479245813e+01,7.007480024598557122e+01,-5.981987399348890477e+01,-6.558406799014690591e+01,-6.265315725700257588e+01,-6.146782616102483132e+01,7.311391864303288912e+01,-3.693161868438645001e+01,-3.985491127633727615e+01,-3.708531542442160855e+01,7.796865757720202339e+01,7.062878071143065029e+01,-4.191919970077140789e+01,-3.266893957682417948e+01,-2.835384292165707265e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '%0A%0D'}",7.682115223240869284e+01,-5.593945310038598961e+01,-5.937820168397272624e+01,-5.337975287359472532e+01,-6.389657250937440125e+01,-5.951906970988629553e+01,-5.294766547780144350e+01,-5.283748581205050243e+01,-6.419941210046447111e+01,-5.183627217772978923e+01,8.016253542082250760e+01,-5.635102764380670237e+01,-6.262228032981568759e+01,-5.462840509381668852e+01,-6.164112670122241155e+01,7.632735403477228431e+01,-5.205772811142880130e+01,-5.623520203147723606e+01,-6.228699850644827762e+01,7.857550805272080652e+01,2.065568177033284059e+01,-3.915530829192139350e+01,-3.495381947260856492e+01,-2.269928389696320892e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ''}",8.200297000784695456e+01,-6.103271482002219983e+01,-5.018404968260689003e+01,-5.387069197167767953e+01,-5.726750808053569841e+01,-5.696046204261039492e+01,-5.513699918105152165e+01,-5.577029998763888585e+01,-6.213323771088457192e+01,-6.075338811917689696e+01,8.165310514759001137e+01,-5.634764363004130416e+01,-5.309714305836378401e+01,-5.369955950613180562e+01,-5.578454928960956494e+01,7.694986286759373684e+01,-3.321438832513945272e+01,-3.714681873649412580e+01,-3.810065969269952291e+01,8.405867781272971229e+01,7.698173965724745926e+01,-3.576317046867823279e+01,-3.371205554276590988e+01,-3.388642093113863041e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '""'}",7.962874499202074219e+01,-5.435766112546416196e+01,-5.543122515658864558e+01,-6.019957922042126341e+01,-5.092935339470172806e+01,-5.805098019756577088e+01,-5.634947764939859383e+01,-5.742901229875441516e+01,-5.993256867109570862e+01,-6.184713425371668905e+01,7.913181201621910077e+01,-5.697644407540822442e+01,-5.468040643983901816e+01,-5.770664476779076324e+01,-5.777899866560724718e+01,7.624748684022853240e+01,-3.520352529242011030e+01,-3.742124243545870144e+01,-3.779351258436140171e+01,8.689963273543183675e+01,8.505663169157185166e+01,-3.829192040183533408e+01,-3.205521309003755448e+01,-3.129845367572227133e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ""'""}",7.857172456868552501e+01,-5.917809382467157064e+01,-5.073997032976149768e+01,-5.813684116763889875e+01,-5.560000051231683216e+01,-5.960409320401401345e+01,-5.698698533537834976e+01,-6.524038601459804454e+01,-5.967156870286449077e+01,-5.229218596174632694e+01,7.322386678126855486e+01,-5.632318894775431062e+01,-5.685236697930677252e+01,-5.451717756678858251e+01,-5.593627466725912711e+01,7.630814466862699419e+01,-3.612726514114072529e+01,-3.191822328787608498e+01,-3.447490996306271427e+01,8.699314745802239202e+01,7.367840845195219401e+01,-3.959660894105314810e+01,-3.837228638711622608e+01,-3.452620372630202894e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '%0A%0D'}",7.914847937444064030e+01,-5.497643201430613402e+01,-4.519881077808643965e+01,-5.444937378966422870e+01,-5.028571389401587055e+01,-5.661976593053764617e+01,-4.889335089046934968e+01,-4.997443308273729201e+01,-5.373934755124194140e+01,-5.516667197132355938e+01,7.932588419611556674e+01,-5.707052076149950182e+01,-5.054819998350611598e+01,-5.321151756080708140e+01,-4.962898236562391929e+01,8.232093269150614390e+01,-5.142343146583900193e+01,-5.593973337373949306e+01,-5.364278220962233235e+01,8.326494841519381396e+01,2.049626452748866967e+01,-3.665821091833498713e+01,-3.559355609822431887e+01,-2.880699364675923491e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ''}",7.915561247328575689e+01,-4.916781077464432315e+01,-6.302989858809751667e+01,-5.966552387997586493e+01,-5.057585963501222892e+01,-6.043871236175227324e+01,-5.152342961891658746e+01,-5.826619926819881812e+01,-5.844163143253088322e+01,-5.476805357306733413e+01,8.648745459975519623e+01,-5.619685944248558940e+01,-5.100456997706260864e+01,-5.071454680043559904e+01,-6.122541745128485502e+01,7.852336242491658425e+01,-3.265136623546557360e+01,-3.232816048113652130e+01,-3.319543935387136457e+01,8.928795995913515071e+01,7.765007456165943722e+01,-3.979954004764967124e+01,-3.259227085861736839e+01,-3.517432615865258327e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '""'}",8.328213926582873228e+01,-5.458516349716492044e+01,-5.933893844082388114e+01,-5.464287717026994784e+01,-5.287356318837539959e+01,-5.367513526937217705e+01,-5.560807822805855949e+01,-5.805592212092307136e+01,-5.914839011301991434e+01,-6.036374732659042763e+01,8.388890758024105310e+01,-5.903702894267336632e+01,-4.956013274121326617e+01,-5.265209015850934549e+01,-5.301874675162553530e+01,8.503570128062222011e+01,-3.171482061570856459e+01,-2.832031441043472952e+01,-3.392327272427483820e+01,8.625611745904237182e+01,7.909921506636432298e+01,-3.748486851219192317e+01,-3.793644683656508221e+01,-2.859129975965323212e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ""'""}",8.137332825107483814e+01,-5.519405089203970505e+01,-5.118810669963827564e+01,-6.159060331910512787e+01,-5.555575086529907480e+01,-5.214074781931277869e+01,-5.082533279468398746e+01,-5.483347598481050511e+01,-5.080288767547204287e+01,-5.473382306965213218e+01,8.392354668181583577e+01,-5.420512505957680105e+01,-5.158763591376292368e+01,-5.589344131831414586e+01,-5.299324910907721176e+01,8.214394961759288094e+01,-3.393034812103718423e+01,-3.080690039229841659e+01,-3.567821209011634664e+01,8.591375928652283278e+01,7.501568548349216314e+01,-3.960535488730471343e+01,-3.037631247725512651e+01,-3.325748376748791202e+01
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",9.264452030298213003e+01,-4.678856340470958486e+01,-5.102983562376664395e+01,-5.495940483484897499e+01,-4.830103555956417694e+01,-5.351066144825156101e+01,-5.072978052132130244e+01,-5.997365328814974106e+01,-5.253818268693272131e+01,-5.362622786722985069e+01,9.186002623963742053e+01,-4.754744678793211676e+01,-5.109822620061740395e+01,-5.392427401456895808e+01,-4.838856004620986795e+01,8.504378954786557188e+01,-5.498912249387696249e+01,-5.647402729463635751e+01,-4.877074313320613896e+01,8.165898138899494541e+01,2.009124744090797776e+01,-3.824633698251909664e+01,-3.495631981016469325e+01,-2.479306395005678709e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ''}",7.576194390551630420e+01,-6.775593253706162500e+01,-6.027323631039630669e+01,-6.391848152857964749e+01,-5.987798549310605978e+01,-6.168558600746808196e+01,-6.028540070708044851e+01,-5.602147381968846673e+01,-6.003393351586884563e+01,-6.136471180505341039e+01,7.828945044186349378e+01,-3.793132904471020339e+01,-4.034039260587501730e+01,-4.426023033034374521e+01,-3.583768187523060078e+01,7.296259391484197465e+01,-3.311849341149781623e+01,-3.708511756145304616e+01,-3.815755361670459678e+01,8.160588846476474600e+01,7.591973535254165029e+01,-6.013410307759064466e+01,-6.023380688591152676e+01,-5.389371801340139712e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': '""'}",7.476406871207944960e+01,-5.996738735734500381e+01,-6.264101762029787324e+01,-6.337316439509601196e+01,-6.118462815413921163e+01,-5.628988557832883544e+01,-5.967667638541952613e+01,-6.040527841610899173e+01,-5.544087528565240319e+01,-5.707908130307811234e+01,7.089551259419187090e+01,-3.797596710934256237e+01,-3.893726897533241527e+01,-3.639755979739288705e+01,-3.873963698800430677e+01,7.890322298345411411e+01,-3.575500574435741896e+01,-3.649101398363889359e+01,-3.939233593889389340e+01,7.914921560630158126e+01,7.774330515952119924e+01,-6.041077752404126500e+01,-5.947792234501483932e+01,-5.750197548670141856e+01
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ""'""}",7.293772005242642820e+01,-5.890654320822262946e+01,-6.010201436212713588e+01,-6.008457612462810715e+01,-5.782624196434108654e+01,-5.921752162993696089e+01,-6.378103095374522979e+01,-5.836787228160504526e+01,-6.293395466037042496e+01,-5.588473335383968532e+01,7.413293373816154030e+01,-4.559321046357886331e+01,-4.057544229306418515e+01,-3.970152450000423272e+01,-4.838470631792483800e+01,7.575593374071388553e+01,-3.774856943608449455e+01,-4.255138213536255876e+01,-4.088406133012020405e+01,7.577646537203106902e+01,6.801348182497773109e+01,-6.229150730330620434e+01,-5.754590696468105904e+01,-6.196025374515254924e+01
