STATE/ACTION,"{'place': 'PreContext', 'substring': ''}","{'place': 'PreContext', 'substring': '"">'}","{'place': 'PreContext', 'substring': '</textarea>'}","{'place': 'PreContext', 'substring': '-->'}","{'place': 'PreContext', 'substring': '""'}","{'place': 'PreContext', 'substring': ""'""}","{'place': 'PreContext', 'substring': ""';""}","{'place': 'PreContext', 'substring': '"";'}","{'place': 'PreContext', 'substring': ';'}","{'place': 'PreContext', 'substring': '*/'}","{'place': 'Context', 'substring': ''}","{'place': 'Context', 'substring': '<script>'}","{'place': 'Context', 'substring': 'javascript:'}","{'place': 'Context', 'substring': 'onerror='}","{'place': 'ExploitCode', 'substring': ''}","{'place': 'ExploitCode', 'substring': 'alert(1);'}","{'place': 'PreExploit', 'substring': ''}","{'place': 'PreExploit', 'substring': '""'}","{'place': 'PreExploit', 'substring': ""'""}","{'place': 'PreExploit', 'substring': '%0A%0D'}","{'place': 'PostContext', 'substring': ''}","{'place': 'PostContext', 'substring': '</script>'}","{'place': 'PostContext', 'substring': '//'}","{'place': 'PostContext', 'substring': '/*'}"
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': ''}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.940022997205016964e+01,2.147646606794106106e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': '""'}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.295451834385579559e+01,2.424646168141772478e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': ""'""}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036217715514816007e+02,2.285253732057827847e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '', 'ExploitCode': '', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.987645978317743811e+01,2.298086625908561871e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': ''}",2.583271198178788808e+01,2.393764528058893148e+01,1.617734367492928627e+01,8.922744694890188955e-01,2.846062126880186938e+01,3.406926587071502155e+01,4.427442178079782309e+01,9.864184750520340828e+00,1.835087771579916449e+01,1.255480428569477169e+01,3.923190424390696194e+02,3.492945284443613900e+02,3.365212272743654012e+02,3.384763314274083541e+02,2.731863112642237468e+01,1.077340810014119654e+02,4.028803369518481645e+02,4.027852410570089887e+02,4.027759010978085712e+02,4.219534401241699584e+02,4.173835144335622545e+02,3.953239418017927278e+02,3.936420558386774928e+02,3.949555808494296798e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '""'}",7.253978832204616367e+01,1.681064258870371475e+01,3.344254479535280211e+01,2.938680299600884283e+01,1.741529559014742290e+01,4.225770897993137254e+01,2.159639712798836797e+01,3.697671562383532518e+01,2.259693441980834105e+00,4.511750197755891634e+01,3.911395047311174835e+02,3.638026523575775286e+02,3.431292425483823081e+02,3.518016420856977220e+02,3.290698609473474789e+01,1.380069240330763307e+02,4.028439112103380921e+02,4.029611554669743327e+02,4.028501743603071077e+02,4.220364579297604450e+02,4.181915167602564907e+02,3.926686704662706120e+02,3.952095493530047179e+02,3.956486165653349190e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': ""'""}",6.103580980175183157e+01,2.878395226950347663e+01,3.895941620446375708e+01,2.071466563514358938e+01,3.655082173407411972e+01,1.836188774970112192e+01,4.324743180005074628e+00,1.806381981725911601e+01,1.453314475581693266e+01,5.028192840113835160e+00,3.825690255065983365e+02,3.274963766642667338e+02,3.352982257058862956e+02,3.572726045091138189e+02,3.160747467966747948e+01,1.188380200421271411e+02,4.028141007223538281e+02,4.027288006570360039e+02,4.027730286726008444e+02,4.219788147430122649e+02,4.168277644178518813e+02,3.925751267566536171e+02,3.956408813603872545e+02,3.933830243330184544e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '', 'PreExploit': '%0A%0D'}",6.318602372776747700e+01,3.460982863733637060e+01,4.481234758810907159e+00,3.747355970485277510e+01,1.224411894841239601e+01,1.795800559204582925e+01,1.904883304413050737e+01,2.594908422438914641e+01,4.218901141503855712e+01,1.559898546198103730e+01,3.855211325609500932e+02,3.537919829692515918e+02,3.472646152059040787e+02,3.574179699123642990e+02,4.123234914299611376e+01,1.270094661702183174e+02,4.017968009867031469e+02,4.013929351202182829e+02,4.013866468849056446e+02,4.208229500110371077e+02,4.174284718466620347e+02,3.942722731448176319e+02,3.951930955170439574e+02,3.927667996523870215e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ''}",1.031553110469266130e+02,1.267903975297315888e+01,3.008651370674543912e+00,3.095902918322297737e+01,1.338516707172292897e+01,7.333487418274522440e+00,2.655192116813063308e+01,2.574092307907944033e+01,3.634762956264566469e+01,2.874071168157991352e+00,3.994255257249122337e+02,3.219718447474514278e+02,3.493171671588536356e+02,3.242212417355616481e+02,2.820589274280278858e+01,1.479079886905856824e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.218679863293357357e+02,4.020204616476189585e+02,4.017271817098646238e+02,4.014317451870420541e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '""'}",7.208642872549398817e+01,1.126507205505152776e+01,3.519199005724813034e+00,2.375143462156032470e+01,4.162431257454234412e+01,3.459749083226591893e+01,8.376713948307752844e+00,7.371939791653395524e+00,2.758717421994062136e+01,1.022464794549265577e+01,3.937023182105201045e+02,3.356830137402272953e+02,3.553291551263953352e+02,3.427056521501228872e+02,2.966211541572552335e+01,1.230774065754764024e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.221476247458095372e+02,4.017153249119617726e+02,4.017175566458550406e+02,4.010174151181041680e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': ""'""}",4.911583104643061404e+01,4.103850901390431716e+01,2.809413527264435828e+01,3.490131473755469926e+01,9.840389528190254254e+00,2.170168374987967042e+01,3.171633179559548665e+01,5.307452578664879184e+01,2.107673393544164142e+01,1.283583080144376964e+01,3.981634411891190553e+02,3.512781146991091532e+02,3.536694819218038219e+02,3.461635227258774421e+02,4.228974033307043356e+01,1.622156996391254609e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.214090554740649850e+02,4.014653954300649161e+02,4.004833037372854392e+02,4.008833026187657538e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '</script>', 'PreExploit': '%0A%0D'}",6.736936693235358575e+01,2.579497250214363646e+01,3.094279115145624104e+01,3.273947683138561615e+01,4.051205350439275876e-01,4.221324391506196605e+01,3.127634945339653427e+01,1.033756405859931249e+01,1.799691755709268293e+01,2.711043206521030413e+01,3.877936019972316899e+02,3.501022412836854301e+02,3.370671982496498345e+02,3.475915770766435458e+02,1.691955087406831026e+01,1.461897440404966915e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.209437762727182530e+02,4.005736256946491949e+02,4.000704273372403463e+02,4.004795984802896669e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ''}",6.713947713113439875e+01,1.522426948209693265e+01,7.924276176166113572e+00,2.395897710139143300e+01,2.371822437454225962e+01,2.057743719891841394e+01,1.422047232613954648e+01,1.672698293390364555e+01,1.652758011086752532e+01,9.155727058273555485e+00,3.914606595879245106e+02,3.601795735695171743e+02,3.480865404029613615e+02,3.422379477234289311e+02,1.512856338874696682e+01,1.055640142358779485e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.216168908072588124e+02,4.017528762378182705e+02,4.012116245707590565e+02,4.017690457341924457e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '""'}",5.423143142631024460e+01,6.150188575197354623e+00,1.778633492692529217e+01,1.910565180832131915e+01,3.814491151327258223e+01,1.258960086273589063e+01,2.152286470318032485e+01,2.511616602554816069e+01,1.857690517550625131e+01,5.245756328422157821e+01,3.933673948007587455e+02,3.609379247054214943e+02,3.492127738009380096e+02,3.588108560537305038e+02,3.637299288892634763e+01,1.176401984733049488e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.222889353823558167e+02,4.014939569102457995e+02,3.999418707955480841e+02,4.005308832555121512e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': ""'""}",1.057647558981233260e+02,1.543072340510755858e+01,1.860712244575164576e+01,4.828307825842723133e+01,1.595937245514450531e+01,3.535807831087004871e+01,2.588232193044309071e+01,3.393461136920871013e+01,1.488744548818931790e+01,1.436293851786830444e+01,3.916427887388541080e+02,3.168561330848408488e+02,3.574445510082197188e+02,3.513289665927003398e+02,6.328954759995129109e+01,1.642862403750787905e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.210966265105868160e+02,4.010898194915251338e+02,3.992758408662838292e+02,4.003506915633525978e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '//', 'PreExploit': '%0A%0D'}",9.589969962026866312e+01,4.748389930698566985e+01,3.320160293150907904e+01,1.831333029457444184e+01,0.000000000000000000e+00,3.728398951164945174e+01,2.416432932816509549e+01,9.839400825294770669e+00,1.746542260303724348e+01,2.251903817369954908e+01,3.897043484814716976e+02,3.283343768123653490e+02,3.458418125776322540e+02,3.480869898605121193e+02,2.976827531040991914e+01,1.509796700836179184e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.206075100848458987e+02,4.003287522942101759e+02,4.009163146732923906e+02,4.000557096092788356e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ''}",4.246324857432767175e+01,1.922369987885696929e+01,1.113103853722290371e+00,-6.796080938065277577e-01,1.864424457049443618e+01,2.879243684001919945e+01,6.705094096369141710e+01,2.003309971839350823e+01,6.822145680299644965e+00,1.374054634639731631e+01,3.954948576552991426e+02,3.564075329492200694e+02,3.622585536944563955e+02,3.527724307257131500e+02,2.821771960585738981e+01,8.893065401461271335e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.221154642531843706e+02,4.017997805703280960e+02,4.010915933402546329e+02,4.015762960219688011e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '""'}",1.007311255423808518e+02,1.328497918725633298e+01,2.910649365910201425e+01,3.912208707110714556e+01,1.820037529240785545e+01,3.201725460828814818e+01,5.574570624615199144e+00,1.588408443457279273e-01,6.796187506947141799e+00,1.179833146763289697e+01,3.847570198175619680e+02,3.423837126203787307e+02,3.392146994610163233e+02,3.463024867571208461e+02,5.913810150324709980e+01,7.714141631983528669e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.214704173278081498e+02,4.015869751675601833e+02,4.020445777523627839e+02,4.016565660937130247e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': ""'""}",7.119131336554504230e+01,1.394915858102963035e+01,3.589314340007015858e+01,2.814256550802586787e+01,1.153233185974355735e+01,5.859053175719368234e+00,1.134583128677152253e+01,1.346433234706373483e+01,2.596928806739764894e+01,4.946696576690659697e+01,3.946804777508383495e+02,3.289860419326627152e+02,3.553663339160635246e+02,3.362197622980702363e+02,3.947243368785972706e+01,1.491739465073609381e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.213496116800432105e+02,4.012169464291895338e+02,3.997446995607244276e+02,4.010406455549248221e+02
"{'PreContext': '', 'Context': '', 'ExploitCode': 'alert(1);', 'PostContext': '/*', 'PreExploit': '%0A%0D'}",6.306924328100804900e+01,5.568041850574836360e+00,1.998948317413592335e+01,2.657081639025394892e+01,1.066234209483130257e+01,6.370944333779452506e+01,2.816606338283536815e+01,1.828002323073886970e+01,2.340371308116524673e+01,1.543281987483743478e+01,3.908412760640230204e+02,3.302706433040047500e+02,3.420034249810669849e+02,3.267622806677400717e+02,3.390845614724641166e+01,1.925748394131822749e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.207475691878073008e+02,4.006263225079380845e+02,4.003369963189768441e+02,4.002215568828823962e+02
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ''}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.307958513416146218e+02,2.669044544928033247e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': '""'}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.736518496159122549e+01,2.198080867355700434e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': ""'""}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.335408280746310083e+01,2.197664673810891713e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '', 'PreExploit': '%0A%0D'}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.380011431600232186e+01,2.173888355065378164e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
"{'PreContext': '', 'Context': '<script>', 'ExploitCode': '', 'PostContext': '</script>', 'PreExploit': ''}",0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.621701765206154278e+01,2.620379073260473888e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
